tiempo;VA;VB;VC
0.074875;269.495;-312.464;50.0855
0.0748875;270.434;-311.448;50.6189
0.0749;271.373;-310.613;50.614
0.0749125;271.588;-309.868;49.9061
0.074925;271.5;-309.667;48.8393
0.0749375;271.422;-309.496;47.7095
0.07495;271.422;-309.305;47.0015
0.0749625;271.588;-309.134;45.8717
0.074975;271.51;-309.214;44.7903
0.0749875;271.627;-309.556;43.5975
0.075;271.657;-309.566;42.6131
0.0750125;271.696;-309.788;41.7209
0.075025;271.187;-310.059;40.0626
0.0750375;270.63;-310.462;38.3848
0.07505;270.649;-310.23;37.0174
0.0750625;270.874;-309.596;35.8245
0.075075;271.383;-308.922;34.2825
0.0750875;271.52;-308.56;32.052
0.0751;271.745;-308.47;29.8748
0.0751125;271.931;-308.148;27.6879
0.075125;272.674;-308.047;25.9956
0.0751375;273.613;-306.941;24.5312
0.07515;274.552;-306.176;23.0959
0.0751625;275.608;-305.462;21.5539
0.075175;276.43;-304.587;19.9876
0.0751875;277.711;-303.892;18.7511
0.0752;278.729;-302.394;17.4177
0.0752125;280.039;-301.478;16.1133
0.075225;281.027;-300.482;14.2658
0.0752375;282.269;-299.647;12.8596
0.07525;283.952;-298.319;11.7298
0.0752625;285.135;-297.172;10.3623
0.075275;286.466;-296.438;8.91734
0.0752875;287.336;-295.271;7.54992
0.0753;288.373;-294.818;6.38615
0.0753125;289.371;-293.762;5.24663
0.075325;290.437;-292.545;4.61141
0.0753375;291.307;-291.76;3.30703
0.07535;291.689;-291.197;1.7214
0.0753625;292.403;-290.382;0.620674
0.075375;293.176;-289.124;-0.315186
0.0753875;293.831;-288.018;-1.44016
0.0754;294.115;-287.052;-2.90456
0.0754125;294.447;-286.318;-4.06347
0.075425;294.633;-285.744;-5.4212
0.0754375;294.926;-285.925;-6.92439
0.07545;295.601;-286.227;-8.03482
0.0754625;296.492;-286.358;-8.87855
0.075475;297.313;-286.72;-10.0229
0.0754875;297.665;-286.921;-11.5164
0.0755;298.086;-286.811;-12.879
0.0755125;298.516;-285.845;-13.7664
0.075525;298.888;-284.457;-14.4598
0.0755375;298.839;-283.058;-15.7399
0.07555;298.428;-282.022;-17.3207
0.0755625;298.741;-281.056;-18.6202
0.075575;299.563;-279.899;-19.3185
0.0755875;300.306;-279.336;-20.298
0.0756;300.59;-279.145;-21.743
0.0756125;300.453;-278.994;-23.3141
0.075625;300.825;-278.521;-24.5263
0.0756375;301.343;-277.304;-25.1276
0.07565;301.715;-276.248;-26.2235
0.0756625;302.086;-275.553;-27.5279
0.075675;302.439;-274.427;-28.8565
0.0756875;302.888;-273.562;-30.0978
0.0757;303.319;-273.008;-31.4895
0.0757125;303.632;-272.324;-32.7648
0.075725;303.681;-271.811;-33.9674
0.0757375;303.896;-271.348;-35.5239
0.07575;304.277;-270.644;-36.4113
0.0757625;305.128;-269.427;-36.9689
0.075775;305.882;-268.109;-37.5944
0.0757875;305.97;-267.284;-38.8649
0.0758;306.214;-266.58;-40.2759
0.0758125;306.723;-265.443;-40.9499
0.075825;307.28;-264.286;-41.8082
0.0758375;307.329;-263.813;-43.0835
0.07585;307.398;-263.642;-44.4461
0.0758625;307.867;-262.938;-45.154
0.075875;308.395;-261.932;-45.5129
0.0758875;308.532;-261.127;-46.5893
0.0759;308.268;-260.584;-47.8404
0.0759125;308.17;-260.111;-48.8635
0.075925;308.464;-259.246;-49.5424
0.0759375;308.708;-258.069;-49.9836
0.07595;308.493;-257.335;-51.2492
0.0759625;308.474;-256.56;-52.4857
0.075975;308.611;-255.484;-53.0676
0.0759875;308.953;-254.377;-53.7998
0.076;308.787;-253.25;-54.6678
0.0760125;308.425;-252.466;-55.8849
0.076025;308.571;-251.289;-56.7141
0.0760375;308.679;-249.9;-57.165
0.07605;308.777;-249.055;-58.2949
0.0760625;308.63;-248.16;-59.6526
0.076075;308.62;-247.023;-60.7291
0.0760875;308.63;-246.128;-62.1595
0.0761;308.767;-245.404;-63.59
0.0761125;309.119;-244.136;-64.4822
0.076125;309.334;-243.04;-65.515
0.0761375;309.52;-242.174;-66.6982
0.07615;309.677;-241.309;-67.7553
0.0761625;310.127;-240.333;-68.536
0.076175;310.42;-239.096;-69.4039
0.0761875;310.058;-238.543;-70.8053
0.0762;309.931;-237.929;-72.3812
0.0762125;310.166;-236.742;-73.2347
0.076225;310.508;-235.505;-74.1899
0.0762375;310.528;-234.68;-75.6398
0.07625;310.303;-234.197;-77.046
0.0762625;310.821;-233.442;-77.9237
0.076275;311.31;-232.326;-78.3649
0.0762875;311.584;-231.541;-79.5287
0.0763;311.486;-230.797;-80.9252
0.0763125;311.369;-230.002;-82.2053
0.076325;311.878;-228.774;-82.9569
0.0763375;311.975;-227.074;-83.7376
0.07635;311.829;-226.38;-85.4008
0.0763625;311.692;-225.515;-86.9089
0.076375;311.975;-224.308;-87.7041
0.0763875;312.504;-223.171;-88.5624
0.0764;312.347;-222.286;-89.7553
0.0764125;312.2;-221.833;-91.1954
0.076425;312.474;-220.656;-92.107
0.0764375;312.846;-219.439;-92.5047
0.07645;313.042;-218.714;-93.7557
0.0764625;312.895;-217.829;-94.9146
0.076475;312.846;-216.572;-95.9475
0.0764875;312.934;-215.465;-97.31
0.0765;313.13;-214.379;-98.2847
0.0765125;313.403;-212.93;-99.0557
0.076525;313.384;-211.984;-100.084
0.0765375;313.609;-211.25;-101.325
0.07655;313.951;-210.405;-102.198
0.0765625;314.264;-209.741;-103.333
0.076575;314.372;-208.815;-104.438
0.0765875;314.059;-208.061;-105.679
0.0766;314.245;-207.286;-107.134
0.0766125;314.45;-206.029;-107.648
0.076625;314.763;-204.862;-108.87
0.0766375;314.802;-204.037;-110.267
0.07665;314.626;-203.403;-111.707
0.0766625;315.154;-202.89;-113.06
0.076675;314.998;-202.357;-113.991
0.0766875;315.213;-202.226;-115.785
0.0767;315.761;-201.894;-116.953
0.0767125;316.308;-201.079;-117.933
0.076725;317.404;-200.325;-118.845
0.0767375;317.394;-199.118;-119.8
0.07675;316.905;-198.393;-121.72
0.0767625;316.504;-197.146;-122.976
0.076775;316.553;-194.913;-123.49
0.0767875;316.719;-192.729;-123.917
0.0768;316.318;-190.617;-124.634
0.0768125;316.181;-188.877;-125.861
0.076825;316.338;-187.056;-126.671
0.0768375;316.71;-185.738;-127.641
0.07685;316.964;-185.195;-129.11
0.0768625;317.306;-184.973;-130.293
0.076875;317.805;-184.45;-131.418
0.0768875;318.186;-184.088;-132.553
0.0769;318.627;-183.716;-133.498
0.0769125;318.558;-182.659;-134.386
0.076925;318.138;-181.965;-135.564
0.0769375;317.746;-180.959;-136.985
0.07695;317.521;-179.994;-138.226
0.0769625;317.864;-179.34;-139.564
0.076975;318.255;-178.565;-140.781
0.0769875;318.529;-178.726;-142.454
0.077;319.155;-178.877;-144.2
0.0770125;319.849;-178.273;-145.019
0.077025;320.456;-177.418;-146.193
0.0770375;320.446;-176.523;-147.459
0.07705;320.348;-175.98;-148.937
0.0770625;320.505;-174.853;-150.072
0.077075;320.378;-173.344;-150.853
0.0770875;320.368;-172.348;-152.298
0.0771;320.241;-171.261;-153.423
0.0771125;320.371;-170.298;-154.492
0.077125;320.763;-168.972;-155.46
0.0771375;321.008;-167.231;-156.026
0.07715;320.949;-165.022;-157.148
0.0771625;320.312;-162.268;-158.222
0.077175;319.45;-159.316;-159.182
0.0771875;318.392;-156.416;-160.39
0.0772;317.373;-153.75;-161.282
0.0772125;316.629;-151.021;-162.404
0.077225;316.011;-148.386;-163.104
0.0772375;315.688;-145.346;-163.785
0.07725;315.208;-142.44;-164.725
0.0772625;314.62;-139.681;-165.54
0.077275;313.964;-137.529;-167.046
0.0772875;313.2;-135.913;-168.331
0.0773;312.916;-134.229;-169.281
0.0773125;312.651;-132.992;-170.249
0.077325;312.377;-131.661;-171.314
0.0773375;312.269;-130.684;-172.599
0.07735;312.083;-130.019;-173.894
0.0773625;312.063;-129.764;-175.256
0.077375;311.848;-129.863;-176.484
0.0773875;311.368;-130.227;-178.114
0.0774;311.289;-130.69;-179.745
0.0774125;311.378;-130.716;-180.598
0.077425;311.622;-130.934;-181.605
0.0774375;311.73;-131.199;-182.612
0.07745;311.701;-131.693;-183.993
0.0774625;312.063;-132.192;-185.518
0.077475;312.151;-132.373;-186.324
0.0774875;312.406;-132.654;-187.983
0.0775;312.886;-132.561;-189.297
0.0775125;313.258;-132.145;-189.892
0.077525;314.101;-131.713;-190.841
0.0775375;314.601;-130.934;-191.292
0.07755;315.1;-130.076;-192.539
0.0775625;315.727;-129.078;-193.642
0.077575;316.041;-127.628;-194.275
0.0775875;316.462;-126.381;-195.598
0.0776;316.658;-124.837;-196.51
0.0776125;316.971;-123.086;-197.766
0.077625;317.53;-121.101;-198.658
0.0776375;317.726;-118.835;-199.406
0.07765;317.775;-116.881;-200.73
0.0776625;317.5;-114.755;-201.976
0.077675;317.158;-112.977;-203.453
0.0776875;317.314;-111.054;-204.576
0.0777;317.285;-109.085;-205.707
0.0777125;317.011;-107.344;-207.242
0.077725;316.766;-105.447;-208.508
0.0777375;316.442;-103.716;-209.659
0.07775;316.09;-101.996;-211.078
0.0777625;315.757;-100.509;-212.469
0.077775;315.424;-98.9657;-213.956
0.0777875;315.277;-97.5052;-215.298
0.0778;315.365;-96.2111;-216.564
0.0778125;315.247;-95.0106;-218.022
0.077825;315.022;-94.0023;-219.336
0.0778375;314.669;-93.1084;-220.593
0.07785;314.248;-92.2976;-221.897
0.0778625;314.16;-91.3933;-223.259
0.077875;314.307;-90.1979;-224.18
0.0778875;314.395;-88.9974;-225.158
0.0779;314.336;-88.0878;-226.443
0.0779125;314.199;-87.2043;-227.632
0.077925;314.121;-86.4975;-228.956
0.0779375;313.983;-85.7179;-230.116
0.07795;313.846;-84.876;-231.267
0.0779625;313.807;-83.8261;-232.169
0.077975;313.817;-82.5424;-232.869
0.0779875;313.915;-81.2691;-233.895
0.078;313.836;-79.9698;-234.749
0.0780125;313.582;-78.6965;-236.024
0.078025;313.239;-77.1893;-237.118
0.0780375;312.876;-75.5261;-237.808
0.07805;312.524;-73.8578;-238.72
0.0780625;311.907;-72.1324;-239.477
0.078075;311.799;-70.3029;-240.216
0.0780875;311.809;-68.4943;-240.666
0.0781;311.309;-67.2158;-242
0.0781125;310.711;-66.2699;-243.62
0.078125;310.182;-64.7835;-244.599
0.0781375;310.045;-63.2607;-245.683
0.07815;309.761;-61.6132;-246.392
0.0781625;309.261;-59.8201;-247.399
0.078175;308.634;-58.3233;-248.378
0.0781875;307.939;-56.4315;-249.212
0.0782;307.478;-54.7112;-250.334
0.0782125;306.646;-53.2924;-251.619
0.078225;305.735;-52.2062;-253.49
0.0782375;305.255;-51.0108;-254.535
0.07825;305.098;-49.3529;-255.264
0.0782625;304.892;-48.0536;-256.165
0.078275;304.579;-46.6555;-257.134
0.0782875;304.069;-45.6317;-258.276
0.0783;303.227;-44.4935;-259.532
0.0783125;302.619;-43.2462;-260.568
0.078325;302.051;-41.8169;-260.99
0.0783375;301.679;-40.2629;-261.728
0.07835;301.307;-39.0468;-262.131
0.0783625;300.866;-37.6072;-262.822
0.078375;300.523;-36.5885;-263.599
0.0783875;300.082;-35.4399;-264.308
0.0784;299.817;-34.494;-264.912
0.0784125;299.377;-33.5117;-265.498
0.078425;298.995;-32.4671;-266.361
0.0784375;298.759;-31.1158;-266.716
0.07845;298.583;-29.4943;-267.166
0.0784625;298.181;-28.2054;-268.001
0.078475;297.525;-26.9476;-268.845
0.0784875;297.182;-25.8302;-269.535
0.0785;296.526;-24.7076;-270.725
0.0785125;296.036;-23.7202;-271.722
0.078525;295.879;-22.3637;-272.403
0.0785375;295.585;-21.0592;-273.276
0.07855;295.174;-19.895;-273.899
0.0785625;294.439;-18.6373;-274.657
0.078575;293.704;-17.4887;-275.53
0.0785875;292.881;-16.1426;-276.163
0.0786;292.421;-14.7289;-276.882
0.0786125;291.853;-13.1646;-277.39
0.078625;290.951;-11.9744;-278.484
0.0786375;290.481;-10.8102;-279.424
0.07865;289.697;-9.36541;-279.759
0.0786625;288.865;-8.54944;-280.91
0.078675;288.032;-7.25014;-281.678
0.0786875;287.454;-5.75853;-281.879
0.0787;287.131;-4.23574;-282.272
0.0787125;286.572;-2.64539;-282.579
0.078725;285.867;-1.53838;-282.934
0.0787375;284.829;-0.33782;-283.644
0.07875;283.976;0.815965;-283.912
0.0787625;283.202;2.28678;-283.864
0.078775;282.35;3.5653;-284.363
0.0787875;281.537;4.63073;-284.881
0.0788;280.988;5.94563;-285.255
0.0788125;280.469;7.09422;-285.869
0.078825;279.666;8.01413;-286.799
0.0788375;278.804;8.91325;-287.758
0.07885;278.049;9.96829;-288.276
0.0788625;277.55;11.3352;-288.689
0.078875;277.109;12.6812;-288.938
0.0788875;276.443;13.8454;-289.494
0.0789;275.737;14.994;-290.194
0.0789125;275.1;16.1634;-290.76
0.078925;274.513;17.3068;-291.547
0.0789375;273.846;18.3046;-292.16
0.07895;273.21;19.448;-292.63
0.0789625;272.387;20.4979;-292.918
0.078975;271.436;21.4646;-293.628
0.0789875;270.594;22.6807;-293.896
0.079;269.928;23.9644;-294.184
0.0790125;269.526;25.3209;-294.568
0.079025;268.439;26.1369;-295.191
0.0790375;267.802;26.7605;-296.313
0.07905;267.155;28.0962;-295.891
0.0790625;266.362;29.0577;-296.352
0.079075;265.519;30.1387;-296.946
0.0790875;264.344;31.4328;-296.774
0.0791;263.619;32.6022;-297.426
0.0791125;262.688;34.0626;-297.426
0.079125;262.1;35.3516;-297.685
0.0791375;261.15;36.5001;-298.078
0.07915;260.474;37.5968;-298.327
0.0791625;260.043;38.9584;-298.356
0.079175;259.161;39.9823;-298.606
0.0791875;258.397;40.9074;-299.373
0.0792;257.466;41.9468;-299.546
0.0792125;256.692;43.0175;-299.92
0.079225;255.507;44.218;-300.361
0.0792375;254.518;45.3978;-300.725
0.07925;253.509;46.9102;-300.907
0.0792625;252.588;48.3446;-300.946
0.079275;251.765;49.5764;-301.224
0.0792875;250.736;50.6626;-301.713
0.0793;250.109;51.5981;-302.001
0.0793125;249.227;52.7467;-302.298
0.079325;248.424;53.6978;-302.874
0.0793375;247.425;54.7476;-303.248
0.07935;246.455;56.2652;-303.372
0.0793625;245.289;57.6165;-303.516
0.079375;243.82;59.1237;-304.101
0.0793875;242.673;60.7192;-304.063
0.0794;241.566;62.1952;-304.312
0.0794125;240.763;63.4322;-304.542
0.079425;239.793;64.4768;-304.571
0.0794375;239.137;65.1992;-305.127
0.07945;238.333;66.1036;-304.638
0.0794625;237.334;66.8987;-304.753
0.079475;236.56;67.8394;-304.715
0.0794875;235.434;69.2635;-304.072
0.0795;234.493;70.3237;-304.437
0.0795125;233.318;71.6646;-304.61
0.079525;232.475;73.0367;-304.696
0.0795375;231.358;74.3672;-305.022
0.07955;230.241;75.495;-305.501
0.0795625;229.467;76.7371;-305.636
0.079575;228.478;77.9636;-305.732
0.0795875;227.831;78.9511;-306.24
0.0796;226.93;80.2608;-306.182
0.0796125;226.254;81.5497;-306.288
0.079625;225.118;83.1713;-306.259
0.0796375;224.001;84.9071;-306.317
0.07965;223.119;86.8925;-306.355
0.0796625;221.934;88.6803;-306.298
0.079675;220.895;89.8809;-307.333
0.0796875;219.592;91.1386;-307.746
0.0797;219.063;92.5055;-307.717
0.0797125;218.485;94.0387;-307.592
0.079725;217.222;95.0937;-308.072
0.0797375;216.017;95.9513;-308.753
0.07975;214.635;97.1206;-308.446
0.0797625;213.44;98.2121;-308.686
0.079775;212.078;99.1735;-308.973
0.0797875;210.844;100.281;-309.05
0.0798;209.982;101.325;-309.223
0.0798125;209.002;102.359;-309.376
0.079825;208.013;103.113;-309.693
0.0798375;206.896;103.659;-310.096
0.07985;205.671;104.241;-310.297
0.0798625;204.643;104.719;-310.642
0.079875;203.712;105.727;-310.556
0.0798875;202.772;106.736;-310.134
0.0799;201.763;107.832;-310.364
0.0799125;200.714;108.996;-310.355
0.079925;199.862;110.109;-310.297
0.0799375;198.706;111.138;-310.297
0.07995;197.452;111.907;-310.518
0.0799625;196.629;113.185;-310.326
0.079975;195.816;114.308;-310.23
0.0799875;194.836;115.399;-310.518
0.08;193.935;116.673;-310.326
0.0800125;193.073;117.878;-310.364
0.080025;191.819;119.074;-310.431
0.0800375;190.516;120.072;-310.988
0.08005;189.468;121.506;-310.997
0.0800625;188.811;123.018;-310.94
0.080075;188.028;124.307;-311.496
0.0800875;186.636;125.368;-312.388
0.0801;185.647;126.449;-313.078
0.0801125;185;128.044;-312.819
0.080125;184.334;129.525;-312.839
0.0801375;183.472;130.762;-312.8
0.08015;182.404;131.984;-312.608
0.0801625;181.503;133.091;-312.57
0.080175;180.798;134.478;-312.138
0.0801875;179.867;135.788;-312.004
0.0802;178.75;136.734;-312.714
0.0802125;177.761;137.742;-313.203
0.080225;177.222;138.974;-313.289
0.0802375;176.634;140.414;-312.973
0.08025;175.615;141.339;-313.654
0.0802625;174.969;142.264;-314.268
0.080275;174.41;143.625;-313.366
0.0802875;173.587;144.623;-313.251
0.0803;172.177;145.117;-313.779
0.0803125;170.8;145.721;-314.455
0.080325;170.039;146.797;-314.446
0.0803375;169.195;147.992;-314.572
0.08035;167.954;148.929;-315.521
0.0803625;166.896;150.035;-316.161
0.080375;166.494;151.614;-316.529
0.0803875;166.031;152.976;-316.742
0.0804;165.097;154.002;-317.45
0.0804125;163.888;154.831;-317.566
0.080425;162.569;155.838;-316.965
0.0804375;161.136;156.954;-316.035
0.08045;159.463;157.921;-314.717
0.0804625;157.748;159.056;-313.389
0.080475;155.819;160.132;-312.013
0.0804875;153.484;161.622;-310.782
0.0805;151.05;162.846;-309.619
0.0805125;148.527;163.655;-308.941
0.080525;146.082;164.317;-308.892
0.0805375;143.888;165.047;-308.873
0.08055;141.886;166.212;-308.437
0.0805625;139.921;167.248;-308.088
0.080575;137.836;168.452;-307.4
0.0805875;135.323;169.459;-306.857
0.0806;132.795;170.318;-307.031
0.0806125;130.476;171.423;-306.876
0.080625;128.625;172.913;-306.76
0.0806375;126.743;174.591;-306.721
0.08065;124.679;175.884;-307.661
0.0806625;123.83;177.365;-308.621
0.080675;123.173;179.467;-308.107
0.0806875;122.375;180.967;-308.369
0.0807;121.03;182.112;-309.522
0.0807125;119.733;183.524;-310.288
0.080725;119.467;185.211;-310.501
0.0807375;118.747;187.403;-310.52
0.08075;118.132;188.765;-311.073
0.0807625;117.408;190.245;-311.47
0.080775;117.262;192.051;-311.383
0.0807875;117.288;193.69;-311.499
0.0808;116.829;195.141;-311.935
0.0808125;116.72;196.226;-312.604
0.080825;116.365;197.579;-312.817
0.0808375;116.282;198.694;-313.069
0.08085;115.953;200.135;-313.157
0.0808625;115.495;201.872;-313.098
0.080875;114.781;203.165;-313.447
0.0808875;114.025;203.836;-313.661
0.0809;113.384;205.001;-313.641
0.0809125;112.299;206.205;-313.651
0.080925;111.314;206.896;-314.242
0.0809375;110.183;207.804;-314.31
0.08095;109.339;208.594;-314.436
0.0809625;108.426;209.798;-314.552
0.080975;107.358;211.12;-314.378
0.0809875;106.112;212.463;-314.416
0.081;104.705;213.775;-314.562
0.0810125;103.428;215.128;-314.824
0.081025;101.89;216.578;-314.736
0.0810375;100.159;217.901;-314.736
0.08105;98.2724;219.036;-315.085
0.0810625;96.8285;220.25;-315.541
0.081075;95.4889;221.928;-314.901
0.0810875;94.045;223.537;-314.862
0.0811;92.0747;224.771;-315.269
0.0811125;90.0157;225.965;-315.618
0.081125;88.551;227.268;-315.531
0.0811375;87.0289;228.729;-315.008
0.08115;85.2045;229.913;-315.008
0.0811625;83.3384;230.831;-314.717
0.081175;81.7747;232.183;-314.542
0.0811875;80.2265;233.229;-314.126
0.0812;78.7357;233.96;-314.184
0.0812125;77.1094;234.611;-314.097
0.081225;75.7594;235.233;-313.845
0.0812375;74.6387;236.496;-313.001
0.08125;73.5232;237.691;-312.498
0.0812625;72.0428;238.757;-312.401
0.081275;70.1715;239.783;-312.304
0.0812875;69.0508;239.951;-312.478
0.0813;67.9405;241.293;-311.984
0.0813125;66.9658;242.438;-311.509
0.081325;66.0484;243.474;-311.422
0.0813375;64.7869;244.619;-311.335
0.08135;63.7757;245.36;-311.373
0.0813625;62.7071;246.554;-311.364
0.081375;61.8575;247.442;-310.724
0.0813875;60.7003;248.784;-310.201
0.0814;59.762;249.317;-309.464
0.0814125;58.7768;250.433;-309.018
0.081425;57.6509;250.985;-308.01
0.0814375;56.4468;251.874;-308.272
0.08145;54.7788;252.663;-308.824
0.0814625;53.8823;253.394;-309.183
0.081475;53.017;255.684;-309.852
0.0814875;52.1517;257.036;-309.629
0.0815;50.8798;258.951;-310.559
0.0815125;49.6757;260.441;-310.162
0.081525;49.0294;262.277;-309.483
0.0815375;47.9399;263.797;-308.543
0.08155;46.543;264.468;-307.4
0.0815625;44.9792;265.07;-307.312
0.081575;43.7073;265.415;-306.353
0.0815875;42.6388;266.304;-305.965
0.0816;41.3877;267.123;-305.597
0.0816125;40.0273;268.179;-305.209
0.081625;38.6928;269.018;-305.587
0.0816375;37.1551;270.124;-304.987
0.08165;35.4923;271.071;-304.754
0.0816625;33.9546;272.019;-304.24
0.081675;32.1667;272.907;-302.961
0.0816875;30.3058;272.769;-303.087
0.0817;28.7004;272.453;-302.263
0.0817125;27.1731;272.64;-301.478
0.081725;26.0732;272.897;-301.081
0.0817375;24.744;273.41;-300.315
0.08175;23.3575;274.16;-300.586
0.0817625;22.143;274.674;-300.528
0.081775;20.5688;275.986;-300.548
0.0817875;19.5315;277.348;-300.044
0.0818;18.4942;278.868;-299.675
0.0818125;17.2275;279.964;-299.259
0.081825;15.8201;280.556;-298.619
0.0818375;14.5795;281.326;-298.629
0.08185;13.5683;281.81;-297.466
0.0818625;12.5466;282.58;-297.194
0.081875;11.7804;282.757;-296.739
0.0818875;10.6545;283.418;-296.264
0.0819;9.76834;284.317;-296.245
0.0819125;9.05422;285.541;-295.401
0.081925;8.40265;287.179;-295.033
0.0819375;7.52173;288.284;-293.948
0.08195;6.50006;289.587;-293.25
0.0819625;5.69733;290.525;-292.446
0.081975;4.72779;291.413;-291.554
0.0819875;3.90942;292.035;-290.875
0.082;2.80436;292.45;-290.139
0.0820125;1.54292;292.43;-289.819
0.082025;0.562957;292.578;-289.48
0.0820375;-0.192865;293.437;-288.927
0.08205;-1.43345;293.97;-288.54
0.0820625;-2.69489;294.443;-288.927
0.082075;-4.08665;295.045;-288.646
0.0820875;-5.38979;295.193;-288.743
0.0821;-6.31241;295.351;-288.385
0.0821125;-7.553;295.865;-287.454
0.082125;-8.66328;296.22;-286.844
0.0821375;-10.0498;296.812;-285.981
0.08215;-11.0715;297.207;-285.419
0.0821625;-12.1505;297.888;-284.547
0.082175;-13.4223;298.332;-284.305
0.0821875;-15.0487;298.48;-284.256
0.0822;-16.4248;298.826;-284.334
0.0822125;-17.1545;299.546;-284.082
0.082225;-18.3013;300.168;-283.219
0.0822375;-19.3125;300.168;-283.277
0.08225;-20.7825;300.859;-282.541
0.0822625;-21.752;301.264;-281.649
0.082275;-22.4557;302.043;-280.932
0.0822875;-23.3783;303.218;-279.604
0.0823;-24.499;304.037;-279.003
0.0823125;-26.0784;304.748;-278.693
0.082325;-27.121;305.369;-278.141
0.0823375;-28.0696;306.268;-277.317
0.08235;-29.0183;306.258;-276.861
0.0823625;-30.3319;306.159;-276.629
0.082375;-31.0929;306.505;-275.863
0.0823875;-31.3066;307.393;-274.409
0.0824;-32.0573;308.508;-272.927
0.0824125;-33.204;308.804;-272.171
0.082425;-34.5645;309.278;-271.211
0.0824375;-35.5236;310.058;-270.184
0.08245;-36.8111;310.433;-269.593
0.0824625;-38.4531;310.423;-269.554
0.082475;-39.8188;310.393;-269.467
0.0824875;-40.5746;310.798;-269.05
0.0825;-41.2209;311.203;-268.662
0.0825125;-42.1696;311.341;-268.187
0.082525;-43.0453;311.785;-267.354
0.0825375;-43.921;312.042;-266.288
0.08255;-44.8228;312.209;-265.319
0.0825625;-46.0738;312.397;-263.942
0.082575;-47.3092;312.515;-262.925
0.0825875;-48.8104;312.723;-262.343
0.0826;-50.197;312.673;-262.169
0.0826125;-51.0153;313.068;-261.868
0.082625;-51.9484;313.404;-261.549
0.0826375;-52.7407;313.512;-261.549
0.08265;-53.8458;314.016;-260.802
0.0826625;-54.9977;314.006;-260.366
0.082675;-55.7692;313.956;-259.649
0.0826875;-56.598;314.381;-258.118
0.0827;-57.6874;314.489;-256.877
0.0827125;-59.1469;314.41;-255.724
0.082725;-60.1165;314.953;-254.193
0.0827375;-60.9661;315.684;-252.526
0.08275;-62.3996;315.861;-251.925
0.0827625;-63.8747;315.911;-251.731
0.082775;-65.058;316.236;-251.082
0.0827875;-65.5532;316.75;-250.171
0.0828;-66.3559;317.283;-248.833
0.0828125;-67.4297;317.322;-248.009
0.082825;-68.3471;317.441;-246.904
0.0828375;-69.3323;317.924;-245.121
0.08285;-70.3539;318.21;-243.861
0.0828625;-72.3034;318.309;-242.776
0.082875;-73.961;317.885;-242.33
0.0828875;-74.9827;318.122;-240.983
0.0829;-76.1607;318.497;-239.529
0.0829125;-77.3961;318.161;-239.171
0.082925;-78.8973;318.122;-238.027
0.0829375;-79.7053;317.825;-237.145
0.08295;-80.5237;317.835;-235.711
0.0829625;-81.8112;317.816;-234.431
0.082975;-83.1925;317.717;-233.569
0.0829875;-84.7354;318.013;-232.357
0.083;-85.7623;318.319;-231.369
0.0830125;-87.0029;318.793;-230.245
0.083025;-88.3477;318.891;-229.459
0.0830375;-89.6039;319.079;-228.539
0.08305;-91.0009;319.217;-227.473
0.0830625;-92.4239;318.882;-226.756
0.083075;-93.5446;318.358;-226.368
0.0830875;-94.462;318.566;-225.118
0.0831;-95.6401;319.039;-224.003
0.0831125;-96.8025;319.118;-223.228
0.083125;-98.0066;319.681;-221.929
0.0831375;-98.9292;319.977;-220.582
0.08315;-100.217;320.096;-219.38
0.0831625;-101.88;319.938;-218.508
0.083175;-103.245;319.661;-217.326
0.0831875;-103.897;319.918;-215.891
0.0832;-104.486;320.194;-214.215
0.0832125;-105.857;320.313;-213.119
0.083225;-107.186;320.263;-212.247
0.0832375;-108.531;320.145;-211.452
0.08325;-109.678;320.273;-210.629
0.0832625;-111.392;320.372;-209.194
0.083275;-112.826;320.332;-208.38
0.0832875;-113.655;320.865;-206.258
0.0833;-114.864;321.408;-204.358
0.0833125;-115.985;321.369;-203.021
0.083325;-117.872;321.221;-201.867
0.0833375;-119.269;320.599;-201.8
0.08335;-120.431;320.609;-200.133
0.0833625;-121.192;321.319;-198.621
0.083375;-122.162;321.428;-197.38
0.0833875;-124.007;321.714;-196.488
0.0834;-125.169;321.625;-195.316
0.0834125;-126.128;322.228;-193.348
0.083425;-127.249;322.583;-191.585
0.0834375;-129.068;321.882;-190.974
0.08345;-130.835;321.685;-189.85
0.0834625;-131.914;322.02;-188.551
0.083475;-132.712;322.455;-187.562
0.0834875;-133.921;323.057;-186.332
0.0835;-134.896;323.412;-185.992
0.0835125;-136.345;323.388;-184.995
0.083525;-137.605;323.208;-184.453
0.0835375;-138.885;322.997;-183.352
0.08355;-140.453;322.927;-182.675
0.0835625;-141.589;322.826;-181.653
0.083575;-142.917;323.288;-180.162
0.0835875;-143.417;323.368;-178.954
0.0836;-145.092;323.218;-177.791
0.0836125;-146.641;322.405;-177.39
0.083625;-148.065;322.184;-176.481
0.0836375;-149.268;322.214;-175.533
0.08365;-149.691;322.867;-173.946
0.0836625;-151.077;323.92;-171.976
0.083675;-152.039;323.599;-170.937
0.0836875;-153.694;323.729;-169.729
0.0837;-155.013;323.489;-168.493
0.0837125;-156.283;323.218;-167.471
0.083725;-157.928;323.368;-165.896
0.0837375;-158.544;323.549;-164.721
0.08375;-159.487;324.341;-162.869
