Start;Stop;Trend_Period;V1avg;V1min;V1max;V2avg;V2min;V2max;V3avg;V3min;V3max;Vrms_N_avg;Vrms_N_min;Vrms_N_max;Vrms_L12_avg;Vrms_L12_min;Vrms_L12_max;Vrms_L23_avg;Vrms_L23_min;Vrms_L23_max;Vrms_L31_avg;Vrms_L31_min;Vrms_L31_max;I1avg;Irms_L1_min;Irms_L1_max;I2avg;Irms_L2_min;Irms_L2_max;I3avg;Irms_L3_min;Irms_L3_max;Irms_N_avg;Irms_N_min;Irms_N_max;Vrms_Effective_avg;Irms_Effective_avg;Vrms_Fundamental_L1N_avg;Vrms_Fundamental_L1N_min;Vrms_Fundamental_L1N_max;Vrms_Fundamental_L2N_avg;Vrms_Fundamental_L2N_min;Vrms_Fundamental_L2N_max;Vrms_Fundamental_L3N_avg;Vrms_Fundamental_L3N_min;Vrms_Fundamental_L3N_max;Vrms_Fundamental_N_avg;Vrms_Fundamental_N_min;Vrms_Fundamental_N_max;Vrms_Fundamental_L12_avg;Vrms_Fundamental_L12_min;Vrms_Fundamental_L12_max;Vrms_Fundamental_L23_avg;Vrms_Fundamental_L23_min;Vrms_Fundamental_L23_max;Vrms_Fundamental_L31_avg;Vrms_Fundamental_L31_min;Vrms_Fundamental_L31_max;Irms_Fundamental_L1_avg;Irms_Fundamental_L1_min;Irms_Fundamental_L1_max;Irms_Fundamental_L2_avg;Irms_Fundamental_L2_min;Irms_Fundamental_L2_max;Irms_Fundamental_L3_avg;Irms_Fundamental_L3_min;Irms_Fundamental_L3_max;Irms_Fundamental_N_avg;Irms_Fundamental_N_min;Irms_Fundamental_N_max;Vrms_Fundamental_Effective_avg;Irms_Fundamental_Effective_avg
27/3/2025 10:20;30:00.2;600;231.086;229.502;232.998;233.394;231.93;235.129;229.644;228.102;231.269;231.037;229.451;232.947;403.589;400.947;406.827;401.424;398.804;404.216;397.236;394.774;400.186;98.9427;93.3249;106.473;106.585;102.84;113.815;105.674;98.4953;117.162;10.185;5.84634;15.0253;231.379;103.956;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 10:30;40:00.2;600;232.294;230.067;233.666;234.393;232.308;235.63;230.702;228.633;232.327;232.246;230.02;233.617;405.554;401.941;407.751;403.019;399.308;405.887;399.33;395.534;401.804;96.8929;92.7143;106.701;102.19;97.7672;112.516;98.0949;93.467;106.955;6.8325;5.94321;8.4789;232.467;99.1636;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 10:40;50:00.0;600;230.821;224.869;232.125;232.96;229.459;234.143;229.193;224.686;230.614;230.773;223.071;232.074;403.071;394.673;405.14;400.472;394.758;402.573;396.711;386.594;399.087;96.5238;74.1095;234.739;102.045;73.7866;114.601;97.0041;70.2262;236.436;6.73291;5.57814;16.7628;230.995;98.6326;nan;221.102;221.102;nan;226.953;226.953;nan;220.188;220.188;nan;220.817;220.817;nan;390.169;390.169;nan;388.759;388.759;nan;378.502;378.502;nan;104.062;104.062;nan;98.5521;98.5521;nan;103.42;103.42;nan;5.37491;5.37491;nan;nan
27/3/2025 10:50;00:00.2;600;229.082;177.686;231.141;232.515;169.435;233.886;227.725;170.95;229.474;229.042;177.62;231.096;401.387;306.989;403.885;399.293;287.878;401.734;393.258;300.736;397.197;71.973;51.7039;164.76;75.2244;51.544;152.287;68.5636;43.0905;158.436;6.49659;4.69964;15.0018;229.783;72.0694;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 11:00;10:00.2;600;228.859;226.044;231.961;231.98;229.467;233.938;227.1;223.536;230.675;228.814;225.997;231.91;400.885;396.653;404.331;398.067;392.803;402.844;392.561;386.549;399.46;96.9239;54.9731;110.974;113.063;58.0617;129.017;102.085;49.844;117.454;8.47154;5.5451;17.034;229.319;104.356;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 11:10;20:00.2;600;231.711;228.998;234.497;232.983;230.802;236.29;230.052;227.457;233.228;231.659;228.948;234.446;403.605;399.653;408.771;400.99;397.365;407.003;398.729;393.949;403.833;109.714;101.785;123.071;111.164;104.679;126.438;106.102;96.2021;118.968;9.22902;3.37737;20.0736;231.584;109.144;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 11:20;30:00.2;600;230.929;228.985;232.225;231.521;229.786;232.853;229.223;227.448;230.493;230.874;228.932;232.176;401.485;398.316;403.927;398.798;395.804;401.219;397.72;394.463;399.846;112.939;107.814;124.165;109.12;104.093;124.468;106.373;99.8023;126.095;9.67421;7.26189;15.3772;230.559;109.653;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 11:30;40:00.2;600;231.167;228.684;232.338;231.605;229.399;232.667;229.314;227.024;230.472;231.109;228.616;232.281;401.819;397.31;403.855;398.813;395.324;400.671;398.085;393.71;400.106;121.014;110.091;171.262;116.938;106;163.749;111.255;102.169;157.498;8.89954;7.30003;14.8458;230.696;116.585;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 11:40;50:00.2;600;230.754;229.348;231.999;231.374;230.068;232.561;229.204;227.651;230.278;230.694;229.285;231.937;401.132;398.65;403.279;398.654;396.451;400.689;397.623;395.229;399.536;125.263;120.411;136.705;121.31;115.132;137.141;116.944;110.827;129.511;9.54734;8.56478;16.5032;230.445;121.345;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 11:50;00:00.2;600;230.534;229.363;231.745;231.378;230.363;232.35;229.051;227.875;230.39;230.475;229.298;231.687;400.957;399.02;402.586;398.638;396.706;400.62;397.169;394.958;399.541;124.47;119.644;137.325;122.106;117.025;138.021;118.142;111.384;139.182;10.5852;8.60228;28.9763;230.321;121.754;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 12:00;10:00.2;600;230.5;229.095;232.072;231.201;230.121;232.419;228.588;227.232;229.989;230.44;229.047;232.014;400.973;398.868;403.449;397.93;395.694;400.082;396.699;394.352;399.324;125.528;119.841;138.653;123.832;117.8;140.163;116.506;110.259;131.409;10.8121;8.68019;17.5964;230.098;122.178;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 12:10;20:00.2;600;228.161;225.435;229.528;229.3;227.068;230.669;227.138;224.583;228.412;228.102;225.377;229.471;396.932;392.705;399.431;395.365;391.4;397.69;393.439;388.613;395.59;123.339;116.852;171.55;121.264;114.913;161.085;118.091;110.267;160.727;10.1636;8.6402;19.6764;228.199;121.059;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 12:20;30:00.2;600;228.77;226.189;230.073;230.675;228.528;231.956;228.363;225.703;229.423;228.716;226.138;230.022;398.52;394.475;400.939;398.024;394.192;399.856;394.714;389.795;396.606;119.884;106.901;133.741;121.694;109.785;138.744;123.085;108.961;137.154;11.8958;6.67728;19.5833;229.266;121.755;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 12:30;40:00.2;600;230.006;228.511;231.208;232.002;230.632;233.074;229.808;228.4;230.913;229.952;228.458;231.149;400.673;398.28;402.543;400.521;398.242;402.569;397.055;394.472;399.257;108.11;100.869;120.968;108.632;99.1458;126.431;110.032;99.9518;129.559;8.41752;6.6421;14.8476;230.606;109.036;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 12:40;50:00.2;600;231.615;229.173;233.445;233.487;231.309;235.064;231.298;229.161;232.991;231.572;229.121;233.408;403.358;399.494;406.163;403.078;399.559;406.153;399.76;395.701;402.655;77.2039;51.2229;120.962;75.8648;47.2966;127.134;75.5009;44.5553;118.306;8.64732;5.67325;12.7943;232.135;76.3568;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 12:50;00:00.0;600;232.395;224.05;233.715;233.686;229.885;235.025;231.234;228.474;232.713;232.354;220.931;233.676;404.447;393.635;406.733;402.956;397.688;405.39;400.378;392.623;402.851;68.6049;51.233;378.008;65.0885;47.2565;142.794;68.724;50.7241;124.975;12.1766;11.6363;226.513;232.44;67.861;nan;222.739;222.739;nan;226.688;226.688;nan;221.136;221.136;nan;222.343;222.343;nan;391.181;391.181;nan;388.437;388.437;nan;381.835;381.835;nan;93.9833;93.9833;nan;62.0434;62.0434;nan;59.2625;59.2625;nan;20.5458;20.5458;nan;nan
27/3/2025 13:00;10:00.2;600;231.57;230.121;233.605;233.09;231.58;234.831;230.547;229.03;231.994;231.515;230.064;233.55;403.27;400.412;406.627;401.812;399.358;404.487;399.041;396.61;401.925;112.027;105.315;125.577;112.421;103.831;131.365;113.618;104.2;126.563;10.2423;5.88825;14.1371;231.737;112.846;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 13:10;20:00.2;600;230.142;228.907;231.288;231.855;230.403;233.109;229.489;228.197;230.628;230.087;228.857;231.233;400.858;398.478;403.014;399.865;397.42;401.689;396.954;394.705;399.131;110.341;104.246;126.207;110.785;104.014;132.136;108.316;103.488;119.528;6.56587;5.664;8.36223;230.496;109.885;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 13:20;30:00.2;600;230.034;228.512;231.175;231.784;230.386;232.715;229.366;227.644;230.542;229.979;228.45;231.123;400.726;397.751;402.567;399.693;397.517;401.428;396.735;393.896;398.68;110.436;103.385;125.914;110.828;105.376;129.928;107.802;100.83;119.03;6.70332;5.66534;8.82081;230.396;109.765;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 13:30;40:00.2;600;229.757;228.303;231.164;231.928;230.695;233.296;229.225;227.817;230.754;229.702;228.248;231.115;400.656;398.35;403.051;399.853;397.585;402.471;396.168;393.65;398.692;108.636;102.629;123.007;111.685;104.319;131.876;108.223;103.579;118.122;6.81226;6.00452;9.12848;230.305;109.596;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 13:40;50:00.2;600;230.366;229.2;231.244;232.403;231.228;233.442;229.947;228.82;231.046;230.311;229.151;231.194;401.49;399.279;403.071;400.883;398.982;402.761;397.431;395.428;399.133;108.435;101.659;124.392;110.051;102.727;130.487;108.699;101.405;120.093;6.88589;5.95804;9.77242;230.906;109.136;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 13:50;00:00.2;600;230.832;229.679;231.93;232.782;231.767;233.855;230.448;229.48;231.319;230.778;229.624;231.879;402.176;400.421;404.094;401.631;400.022;403.156;398.332;396.253;400.085;107.752;102.125;121.424;107.525;101.184;127.239;106.823;99.6882;117.072;6.72931;5.92654;8.38139;231.355;107.438;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 14:00;10:00.2;600;230.041;228.602;231.279;232.157;230.57;233.31;229.958;228.345;230.964;229.987;228.547;231.229;400.825;397.945;402.939;400.799;398.409;402.493;397.214;394.425;399.228;106.041;100.296;120.611;106.929;99.7064;127.327;107.447;101.736;117.19;6.75698;5.95318;8.39483;230.72;106.879;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 14:10;20:00.2;600;228.813;227.256;230.719;230.974;229.538;232.56;228.845;227.371;230.64;228.76;227.203;230.665;398.682;395.929;401.657;398.856;396.509;401.708;395.196;392.505;398.502;104.22;97.2683;118.261;104.659;96.9918;123.736;105.771;98.8059;116.01;6.74401;5.97197;8.28444;229.545;104.958;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 14:20;30:00.2;600;228.92;226.791;230.45;231.008;229.18;232.298;228.857;227.103;230.384;228.867;226.74;230.397;398.836;395.425;401.176;398.85;395.908;401.236;395.314;391.813;398.034;102.296;96.6397;117.551;102.939;95.8225;121.866;103.236;97.4559;114.133;6.73369;6.01492;8.30736;229.596;102.898;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 14:30;40:00.2;600;228.338;226.429;229.431;230.351;228.322;231.617;228.267;226.514;229.191;228.285;226.38;229.38;397.747;394.128;399.616;397.746;394.535;399.873;394.341;391.036;396.03;103.018;97.3612;115.78;102.645;96.7551;121.992;103.242;97.313;113.273;6.7143;5.86567;8.20655;228.987;103.041;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 14:40;50:00.2;600;228.379;226.521;229.828;230.385;228.761;231.735;228.348;226.447;229.861;228.327;226.465;229.779;397.784;395;400.097;397.855;394.801;400.064;394.463;390.884;397.304;101.942;97.4065;116.429;99.7424;94.4559;117.438;101.179;96.2361;110.706;6.67317;5.9162;8.31251;229.038;101.032;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 14:50;00:00.2;600;228.85;226.204;231.159;231.111;228.378;233.268;228.384;225.788;230.587;228.797;226.161;231.113;399.148;394.65;403.025;398.464;393.662;402.206;394.623;390.069;398.87;104.471;99.2533;116.428;105.171;101.502;118.96;103.327;98.4874;114.066;6.71591;5.95047;9.44565;229.45;104.398;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 15:00;10:00.2;600;230.013;228.3;231.115;231.973;229.88;233.103;229.474;227.792;230.544;229.959;228.251;231.061;400.857;397.562;403.061;400.047;396.693;401.876;396.729;394.127;398.55;106.608;101.863;117.862;105.436;101.291;120.419;103.386;99.5656;112.566;6.68174;5.97604;9.7483;230.488;105.222;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 15:10;20:00.2;600;229.491;228.065;231.023;231.385;229.785;232.866;229.029;227.53;230.657;229.437;228.005;230.975;399.819;397.251;402.495;399.185;396.371;401.927;395.935;393.553;398.62;107.918;102.848;120.641;106.782;102.287;123.236;106.412;100.885;122.015;7.62201;5.93078;13.1718;229.969;107.13;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 15:20;30:00.2;600;230.763;228.286;232.451;232.566;230.105;234.279;230.526;227.933;232.292;230.709;228.239;232.394;401.784;397.624;404.754;401.553;397.07;404.589;398.443;393.902;401.625;108.488;102.505;119.715;106.205;100.449;121.799;108.176;101.458;122.927;7.98442;5.91685;13.2618;231.285;107.727;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 15:30;40:00.2;600;231.715;230.074;232.946;233.019;231.564;234.353;230.612;228.827;232.486;231.661;230.021;232.893;403.371;400.784;405.752;401.612;398.872;404.712;399.381;396.411;401.764;108.887;102.557;120.484;107.603;101.239;124.331;104.483;97.724;121.181;6.99044;4.24441;13.3399;231.783;107.083;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 15:40;50:00.2;600;231.546;229.678;232.851;232.725;231.083;234.124;230.231;228.249;231.392;231.491;229.623;232.805;403.081;400.002;405.7;400.918;397.804;403.116;398.903;395.447;401.117;107.811;102.255;118.505;107.72;102.489;122.508;101.921;96.6086;113.742;5.21064;4.10768;12.5251;231.502;105.896;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 15:50;00:00.2;600;230.671;227.873;232.153;231.559;229.209;232.835;229.157;226.985;230.41;230.618;227.819;232.107;401.281;396.564;403.701;398.946;395.535;401.29;397.283;392.592;399.783;107.052;99.3765;119.689;105.602;99.6298;122.394;104.404;93.5855;136.891;9.25186;4.09698;42.9109;230.463;105.826;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 16:00;10:00.2;600;230.267;228.163;231.502;231.313;229.118;232.642;228.387;226.118;229.542;230.215;228.109;231.451;400.943;397.306;403.301;398.054;394.141;400.295;396.054;392.283;398.133;104.287;99.4098;115.742;104.286;100.319;119.135;103.003;92.367;131.634;10.1944;3.92979;41.4173;229.991;104.027;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 16:10;20:00.2;600;230.067;228.446;231.36;231.518;230.083;232.672;228.443;226.843;229.524;230.015;228.389;231.308;400.922;398.012;403.271;398.44;396.073;400.146;395.793;392.784;397.714;103.445;99.2088;112.851;104.32;98.9666;119.158;102.255;92.1881;137.197;11.4675;3.97524;42.2533;230.012;103.555;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 16:20;30:00.2;600;229.773;228.35;230.978;231.095;229.486;232.279;228.152;226.661;229.418;229.72;228.302;230.927;400.239;397.531;402.144;397.779;394.937;400.119;395.39;392.89;397.675;105.417;100.418;117.004;103.737;98.5904;118.038;102.367;90.1558;133.264;11.884;7.37896;39.5773;229.675;104.074;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 16:30;40:00.2;600;229.955;228.538;231.597;231.189;229.943;232.969;228.184;227.004;229.888;229.902;228.483;231.538;400.613;398.368;403.77;397.685;395.597;400.804;395.642;393.37;398.54;107.231;101.469;118.374;106.345;101.196;120.336;98.4597;93.5592;107.376;7.38138;5.96277;9.59995;229.778;104.174;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 16:40;50:00.2;600;229.925;228.027;230.943;231.284;229.378;232.552;228.105;226.273;229.232;228.415;6.24638;230.909;400.802;397.3;402.577;397.788;394.516;400.221;395.325;392.255;397.283;106.223;101.084;117.512;104.142;97.4551;120.469;101.06;93.574;114.758;5.91543;4.35467;9.60059;229.774;103.886;nan;225.353;229.623;nan;229.265;231.024;nan;224.902;228.014;nan;4.4538;200.119;nan;394.736;400.271;nan;392.6;397.335;nan;388.178;395.211;nan;103.629;106.487;nan;105.744;107.663;nan;97.0194;98.5595;nan;5.9438;7.6098;nan;nan
27/3/2025 16:50;00:00.2;600;231.028;227.999;232.627;232.442;230.829;233.732;229.206;226.168;230.589;230.99;227.945;232.594;402.808;399.178;405.177;399.796;396.186;402.221;397.133;391.054;399.96;105.718;101.041;117.459;102.156;97.4863;120.185;102.587;97.9722;114.407;5.46052;4.18626;16.358;230.894;103.547;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 17:00;10:00.2;600;227.079;214.044;232.738;231.519;224.439;233.905;224.545;205.597;230.837;226.961;214.005;232.726;399.77;387.228;405.597;395.603;373.675;402.448;387.72;354.607;400.248;103.998;85.8751;116.359;101.956;93.7091;116.321;103.062;81.5282;115.108;9.87127;4.49314;18.13;227.719;103.166;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 17:10;20:00.2;600;230.267;215.226;235.279;235.019;229.238;238.806;227.818;207.774;233.598;230.192;215.185;235.328;405.627;392.504;412.648;401.47;380.763;409.457;393.232;356.166;403.507;97.7497;85.2667;114;103.251;95.4476;122.02;96.9661;78.7349;113.587;13.5872;6.07369;29.6012;231.038;99.671;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 17:20;30:00.2;600;231.64;229.949;232.933;235.082;233.368;236.648;230.034;228.61;231.508;231.55;229.87;232.877;406.046;403.575;408.595;403.436;400.776;406.305;397.309;394.278;399.592;101.165;90.9786;115.365;103.776;91.2566;126.948;100.3;83.7016;113.591;6.60065;4.57619;20.5848;232.259;101.829;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 17:30;40:00.2;600;231.817;225.219;233.035;235.367;230.572;236.612;230.465;219.303;232.019;231.753;225.221;232.988;406.329;399.293;408.645;404.184;389.651;406.51;397.789;380.533;400.439;95.1528;85.7715;105.063;92.4016;79.7533;107.882;95.3819;83.5864;104.708;10.3926;5.05929;17.2383;232.553;94.5126;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 17:40;50:00.2;600;232.372;228.927;234.053;236.019;232.686;237.42;231.212;227.72;232.814;232.31;228.844;233.998;407.29;401.433;410.179;405.478;399.614;408.073;398.915;393.247;401.769;91.5191;86.7281;98.6418;88.5481;83.5787;96.5909;92.1378;86.9297;100.961;10.6791;8.56264;15.6605;233.204;90.9577;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 17:50;00:00.2;600;232.121;229.285;233.873;235.799;233.105;237.593;230.966;228.081;232.547;232.034;229.153;233.833;406.887;402.15;410.049;405.088;400.314;408.029;398.466;393.398;401.493;91.8665;87.1348;99.7667;88.8405;84.0494;96.8251;92.5212;86.0961;100.885;10.9605;8.47123;16.4043;232.965;91.3098;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 18:00;10:00.2;600;232.185;230.631;234.081;236.154;234.991;237.576;231.151;229.799;232.75;232.109;230.538;234.008;407.256;404.903;410.074;405.674;403.677;408.05;398.546;395.859;401.834;91.2572;88.1892;98.436;88.2703;84.8987;95.5361;92.5147;89.2798;100.816;11.7858;9.23238;15.1588;233.166;90.9531;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 18:10;20:00.2;600;231.264;229.998;232.266;235.401;234.483;236.16;230.184;228.693;231.399;231.172;229.876;232.214;405.807;404.082;407.07;404.224;402.183;405.608;396.857;394.23;398.943;95.7177;89.4642;104.195;92.6861;86.5187;101.057;98.4796;90.3952;109.965;14.1856;9.36035;22.07;232.285;96.007;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
