tiempo;Voltage_L1;Voltage_L2;Voltage_L3;Voltage_N;Current_L1;Current_L2;Current_L3;Current_N
0.0405625;141.632;167.656;-308.613;-140.817;79.3263;33.7817;-115.296;8.89626
0.040575;139.195;168.596;-308.042;-138.979;79.5762;34.7268;-116.448;8.85906
0.0405875;136.934;169.607;-307.501;-136.912;80.0046;35.6941;-117.716;8.7073
0.0406;134.734;170.704;-306.767;-134.326;80.6195;36.6448;-119.156;8.47245
0.0406125;132.533;171.697;-306.109;-131.792;81.3891;37.6565;-120.6;8.25416
0.040625;130.176;172.672;-306.254;-129.787;82.3174;38.6987;-122.1;7.80347
0.0406375;128.361;173.892;-306.138;-127.676;83.3765;39.7381;-123.651;7.23196
0.04065;126.696;175.433;-305.935;-125.776;84.4992;40.7248;-125.176;6.76579
0.0406625;125.276;176.853;-305.916;-124.272;85.6456;41.6506;-126.71;6.20243
0.040675;123.505;178.316;-306.119;-122.504;86.8674;42.5819;-128.18;5.64287
0.0406875;122.085;179.562;-306.815;-121.774;88.1209;43.466;-129.598;4.969
0.0407;121.287;181.147;-306.757;-120.41;89.2912;44.2837;-131.003;4.30166
0.0407125;120.288;183.098;-306.622;-118.625;90.4099;45.0099;-132.366;3.86698
0.040725;119.263;184.091;-307.182;-118.07;91.473;45.7666;-133.578;3.39376
0.0407375;118.106;185.171;-307.685;-117.419;92.5123;46.551;-134.765;2.80867
0.04075;117.466;186.53;-308.139;-116.654;93.4683;47.2688;-135.939;2.25807
0.0407625;117.036;188.002;-308.593;-116.144;94.2538;47.995;-136.916;1.77697
0.040775;116.545;189.5;-309.376;-115.986;94.8964;48.7184;-137.743;1.34148
0.0407875;116.133;191.015;-310.333;-115.599;95.3963;49.3227;-138.497;0.882105
0.0408;115.704;192.888;-310.981;-114.974;95.7453;49.8327;-139.101;0.557662
0.0408125;115.528;194.369;-311.638;-115.203;95.9318;50.3898;-139.474;0.365711
0.040825;115.397;195.954;-312.131;-115.062;95.908;50.8388;-139.842;0.186521
0.0408375;115.02;197.8;-312.402;-114.112;95.7215;51.1714;-140.172;0.211499
0.04085;114.503;199.081;-313.059;-114.086;95.424;51.5484;-140.224;0.351593
0.0408625;113.968;199.856;-313.561;-113.892;94.9559;51.978;-140.267;0.382001
0.040875;113.521;201.145;-313.697;-112.749;94.3728;52.3743;-140.395;0.466981
0.0408875;113.083;202.591;-313.938;-112.397;93.6786;52.7485;-140.352;0.723006
0.0409;112.434;203.81;-314.383;-112.59;92.8297;53.2142;-140.125;0.98962
0.0409125;111.847;204.995;-314.789;-112.133;91.8617;53.6161;-139.979;1.21904
0.040925;111.19;206.249;-314.857;-111.121;90.8065;53.9847;-139.911;1.55706
0.0409375;110.585;207.799;-315.05;-110.356;89.6442;54.4032;-139.607;1.98874
0.04095;109.77;209.289;-314.973;-109.169;88.4026;54.7719;-139.281;2.50242
0.0409625;108.595;210.517;-315.098;-108.236;87.153;55.1072;-139.033;3.06144
0.040975;107.552;211.44;-315.485;-107.937;85.8439;55.4786;-138.638;3.54173
0.0409875;106.491;212.624;-315.446;-107.119;84.5349;55.875;-138.296;4.00599
0.041;105.781;214.044;-315.214;-106.002;83.1266;56.2381;-138.069;4.53297
0.0410125;104.44;215.533;-314.673;-104.049;81.7184;56.5957;-137.76;5.22177
0.041025;102.599;216.526;-315.233;-102.853;80.4489;56.9726;-137.387;5.80767
0.0410375;101.092;217.615;-315.63;-101.428;79.1756;57.3357;-137.04;6.14026
0.04105;99.6543;219.305;-314.905;-99.4138;77.9617;57.6323;-136.792;6.63846
0.0410625;98.3395;220.489;-315.108;-98.2087;76.7478;57.9538;-136.415;7.12662
0.041075;96.2971;221.77;-315.079;-96.3264;75.6688;58.2531;-136.038;7.48771
0.0410875;94.693;222.771;-315.243;-95.2972;74.7049;58.5192;-135.763;7.7736
0.0411;93.4308;224.278;-314.866;-93.6172;73.6933;58.7715;-135.429;8.05759
0.0411125;91.6777;225.855;-314.393;-91.1542;72.8126;58.9544;-135.155;8.4624
0.041125;89.7493;226.464;-314.808;-89.5621;72.0193;59.2066;-134.825;8.65137
0.0411375;87.2599;227.248;-314.721;-87.4511;71.3885;59.5198;-134.572;8.61716
0.04115;85.6822;228.459;-314.712;-85.771;70.8808;59.8081;-134.341;8.48466
0.0411625;84.2096;230.175;-313.996;-84.091;70.3968;60.027;-134.088;8.4472
0.041175;82.5792;231.438;-314.035;-82.6924;69.9763;60.2349;-133.887;8.40376
0.0411875;80.9401;232.431;-314.248;-81.0915;69.6312;60.4594;-133.634;8.25362
0.0412;79.073;233.397;-314.132;-79.1827;69.3694;60.6562;-133.471;8.05162
0.0412125;77.9423;234.155;-314.132;-78.004;69.1036;60.9666;-133.214;7.72826
0.041225;76.4346;235.226;-313.648;-76.2008;68.8576;61.3076;-133.03;7.40871
0.0412375;74.9357;236.367;-313.532;-74.4768;68.6553;61.5764;-132.897;7.08236
0.04125;73.4719;237.099;-313.088;-73.2541;68.4808;61.9672;-132.683;6.75303
0.0412625;71.9642;238.057;-312.643;-71.9699;68.3657;62.383;-132.653;6.34986
0.041275;71.0614;239.12;-311.889;-70.5185;68.2071;62.7821;-132.747;6.04985
0.0412875;69.396;240.304;-311.628;-68.8385;68.0682;63.2062;-132.786;5.8264
0.0413;67.862;241.106;-311.957;-68.0116;67.9849;63.6774;-132.756;5.43164
0.0413125;66.854;242.22;-311.812;-67.1936;67.8619;64.1403;-132.786;5.04665
0.041325;65.9512;243.597;-311.445;-66.0941;67.7271;64.5283;-132.884;4.75832
0.0413375;65.1535;244.424;-311.619;-64.9506;67.4732;65.0078;-132.871;4.50501
0.04135;63.6459;245.269;-311.802;-63.0594;67.2193;65.5095;-132.764;4.15097
0.0413625;62.5589;246.07;-311.86;-62.259;66.9773;66.0361;-132.678;3.72852
0.041375;61.735;247.29;-311.841;-61.9951;66.6401;66.5655;-132.528;3.35005
0.0413875;60.9636;248.37;-311.416;-61.3002;66.2434;67.1199;-132.426;3.04949
0.0414;60.1046;249.545;-311.445;-59.9368;65.7476;67.6465;-132.37;2.75872
0.0414125;58.8424;250.695;-310.613;-57.8609;65.2755;68.1676;-132.293;2.60179
0.041425;57.5188;251.662;-310.497;-57.122;64.8074;68.7468;-132.134;2.53935
0.0414375;56.6686;252.385;-310.362;-57.166;64.252;69.3261;-132.117;2.31943
0.04145;55.7482;253.717;-309.579;-55.8378;63.7046;69.8639;-132.263;2.25536
0.0414625;54.6876;254.466;-309.144;-54.879;63.0858;70.4736;-132.284;2.33056
0.041475;53.6795;255.224;-308.961;-54.0434;62.4035;71.1804;-132.284;2.32649
0.0414875;52.7241;255.825;-308.12;-52.9879;61.7291;71.8706;-132.438;2.3778
0.0415;52.0229;256.322;-307.192;-51.9939;60.9198;72.6827;-132.777;2.52197
0.0415125;50.9886;257.828;-306.805;-50.5953;60.1185;73.4366;-133.038;2.77609
0.041525;50.0244;258.725;-306.071;-49.9444;59.2934;74.2182;-133.428;3.13746
0.0415375;48.3414;260.711;-306.873;-48.5634;58.5159;74.8751;-133.754;3.43448
0.04155;47.1493;262;-306.902;-47.5606;57.7741;75.4101;-133.904;3.74644
0.0415625;45.9046;263.917;-307.656;-46.4084;56.9886;75.8646;-133.942;4.044
0.041575;44.4758;265.423;-308.294;-44.8075;56.2905;76.1335;-133.831;4.22238
0.0415875;43.2136;266.416;-308.506;-43.3649;55.5804;76.4245;-133.634;4.41107
0.0416;41.6008;267.688;-309.096;-41.5089;54.9258;76.6379;-133.27;4.43523
0.0416125;40.435;267.975;-308.004;-39.7233;54.2554;76.9484;-133.004;4.44202
0.041625;38.8309;268.994;-307.811;-38.4303;53.6525;77.2671;-132.717;4.47732
0.0416375;37.7001;269.029;-306.825;-37.9113;53.0654;77.705;-132.567;4.39885
0.04165;36.21;270.013;-305.916;-36.2928;52.4981;78.1762;-132.597;4.42274
0.0416625;34.6761;270.327;-305.539;-35.035;52.0221;78.6779;-132.636;4.36926
0.041675;33.3613;270.98;-304.872;-33.7331;51.5103;79.3182;-132.721;4.2593
0.0416875;31.915;272.592;-304.36;-32.3258;51.1097;79.7783;-132.893;4.22346
0.0417;30.8982;273.828;-303.335;-31.1031;50.6931;80.2162;-133.154;4.32147
0.0417125;29.1276;275.579;-302.823;-29.3263;50.3599;80.5405;-133.343;4.61035
0.041725;27.5585;275.623;-302.659;-27.9277;50.1179;80.9147;-133.574;4.69886
0.0417375;25.8843;276.206;-302.253;-25.6759;49.9037;81.3637;-133.775;4.70809
0.04175;24.6835;276.65;-301.315;-24.1542;49.7609;81.8349;-134.084;4.74719
0.0417625;23.5001;276.981;-300.407;-23.169;49.5943;82.4391;-134.461;4.73931
0.041775;21.8084;277.06;-299.933;-22.2542;49.5189;83.0905;-134.859;4.65596
0.0417875;20.6689;276.668;-299.295;-21.1811;49.4237;83.9192;-135.442;4.40048
0.0418;19.4505;277.234;-298.464;-19.1668;49.3285;84.8089;-136.068;4.17405
0.0418125;18.2058;277.878;-297.768;-17.17;49.2492;85.7624;-136.655;3.95576
0.041825;16.33;278.906;-297.295;-16.2113;49.2413;86.7103;-137.212;3.75051
0.0418375;15.3132;279.699;-297.662;-16.1937;49.2294;87.5585;-137.859;3.38507
0.04185;14.1474;281.371;-297.121;-13.9507;49.1937;88.329;-138.407;3.10542
0.0418625;12.7011;282.495;-296.608;-12.4113;49.2373;89.0441;-138.874;3.01583
0.041875;11.7895;283.366;-297.295;-12.1914;49.1818;89.6955;-139.217;2.69301
0.0418875;10.7552;284.568;-296.463;-11.347;49.1461;90.2554;-139.611;2.51627
0.0419;10.5098;285.395;-295.884;-10.6081;48.9834;90.8208;-140.099;2.50161
0.0419125;9.48661;286.415;-295.046;-9.04013;48.7363;91.3643;-140.438;2.58851
0.041925;8.44176;286.546;-294.677;-8.28402;48.4911;91.9646;-140.876;2.67814
0.0419375;7.28081;287.21;-294.542;-7.55283;48.2381;92.5754;-141.277;2.6657
0.04195;6.57594;288.014;-293.606;-7.13739;47.9825;93.1497;-141.733;2.78603
0.0419625;6.00376;288.959;-293.507;-6.23171;47.5747;93.6822;-142.125;2.93874
0.041975;4.46136;289.582;-292.948;-4.32065;47.2159;94.1886;-142.423;3.11219
0.0419875;3.40821;289.944;-293.236;-3.46483;46.8596;94.7315;-142.698;3.19269
0.042;2.40482;290.758;-292.651;-2.53423;46.4879;95.2536;-142.903;3.20763
0.0420125;1.89898;291.834;-291.409;-1.33774;46.0439;95.7495;-143.211;3.4591
0.042025;0.870712;292.698;-290.931;-0.714569;45.5406;96.1776;-143.416;3.86078
0.0420375;-0.381455;292.417;-290.418;-0.0747805;45.0501;96.6996;-143.742;4.06743
0.04205;-1.80776;292.728;-290.193;1.71995;44.5545;97.3;-144.008;4.19274
0.0420625;-3.01847;292.849;-289.112;2.60901;44.0872;97.9787;-144.292;4.31308
0.042075;-3.49943;293.452;-288.41;2.99953;43.5271;98.6991;-144.707;4.42844
0.0420875;-4.60233;294.276;-287.528;4.3622;42.9566;99.3412;-145.084;4.6799
0.0421;-5.92084;294.779;-286.771;5.99075;42.3964;99.9886;-145.513;4.9654
0.0421125;-7.37202;295.613;-286.888;7.12077;41.9008;100.61;-145.783;5.17371
0.042125;-8.23444;296.197;-286.465;7.69409;41.3742;101.195;-146.1;5.31562
0.0421375;-9.13003;297.373;-285.961;8.86565;40.8192;101.69;-146.38;5.59281
0.04215;-10.2163;297.865;-285.745;10.22;40.2771;102.171;-146.543;5.84677
0.0421625;-11.8002;298.197;-285.781;11.8818;39.7221;102.688;-146.59;5.94636
0.042175;-13.0856;298.247;-285.502;12.5216;39.2317;103.246;-146.618;5.91565
0.0421875;-13.5665;298.73;-284.628;13.0534;38.656;103.826;-146.725;5.88412
0.0422;-14.5036;299.464;-283.719;14.3828;38.0236;104.384;-146.781;6.0252
0.0422125;-15.8055;299.373;-283.332;16.1526;37.3886;105.026;-146.879;6.03931
0.042225;-17.7459;299.846;-283.278;17.8227;36.8801;105.674;-146.804;5.9447
0.0422375;-18.7493;300.117;-283.215;17.8144;36.3793;106.316;-146.776;5.6783
0.04225;-19.3215;301.504;-282.161;18.9693;35.7933;106.859;-146.818;5.52476
0.0422625;-20.2834;302.721;-281.18;20.1741;35.228;107.271;-146.734;5.69489
0.042275;-21.6268;302.771;-281.306;21.1047;34.6446;107.731;-146.632;5.64925
0.0422875;-23.3019;303.082;-280.693;22.6668;34.1825;108.216;-146.506;5.52227
0.0423;-23.8575;303.334;-279.595;23.5143;33.6559;108.696;-146.473;5.46833
0.0423125;-24.7365;303.726;-278.028;25.0182;33.0596;109.234;-146.487;5.52725
0.042325;-26.0053;303.213;-276.956;25.9987;32.5046;109.913;-146.59;5.5953
0.0423375;-27.3735;302.509;-276.29;26.9459;31.9548;110.764;-146.795;5.45173
0.04235;-28.6423;302.509;-275.003;27.9762;31.4437;111.672;-147.112;5.29404
0.0423625;-29.0154;303.082;-273.607;28.6409;30.8526;112.601;-147.564;5.23263
0.042375;-29.9608;304.741;-272.148;30.1116;30.2821;113.405;-148.039;5.49488
0.0423875;-31.1798;306.088;-272.121;30.6517;29.7322;113.985;-148.445;5.90486
0.0424;-32.6061;307.345;-272.58;31.8565;29.2366;114.413;-148.752;6.12147
0.0424125;-33.9909;309.325;-272.652;33.859;28.8442;114.606;-148.831;6.46755
0.042425;-34.9363;310.582;-273.409;34.6151;28.4235;114.596;-148.65;6.78541
0.0424375;-36.3128;311.175;-273.688;35.9445;28.0234;114.533;-148.323;6.86425
0.04245;-37.4323;311.326;-273.157;37.2241;27.6026;114.502;-147.899;6.96052
0.0424625;-38.3279;310.923;-272.508;37.6811;27.1483;114.611;-147.461;6.96716
0.042475;-39.0079;310.24;-271.356;38.1464;26.5804;114.888;-147.209;6.84018
0.0424875;-39.6879;309.978;-269.861;39.4841;25.9505;115.264;-147.135;6.78209
0.0425;-40.8239;310.35;-268.465;41.0296;25.3671;115.692;-147.032;6.89412
0.0425125;-41.9932;310.592;-267.799;41.5281;24.7347;116.157;-146.99;6.9489
0.042525;-43.121;311.326;-267.232;42.359;24.1849;116.527;-147;6.96799
0.0425375;-43.9585;312.461;-266.214;43.5223;23.6505;116.731;-146.949;7.20949
0.04255;-44.937;313.155;-265.422;44.9182;23.0723;116.893;-146.869;7.51905
0.0425625;-46.3053;313.447;-264.936;46.2975;22.5431;117.086;-146.706;7.82695
0.042575;-47.6321;312.874;-264.747;46.8542;22.032;117.321;-146.524;7.92654
0.0425875;-48.5774;312.431;-264.188;48.0257;21.5157;117.676;-146.357;7.83442
0.0426;-49.3984;312.28;-263.369;49.2887;20.9117;118.146;-146.119;7.77135
0.0426125;-50.294;312.039;-262.703;50.1777;20.2431;118.699;-145.914;7.56968
0.042625;-51.3803;312.371;-261.973;51.3077;19.5823;119.304;-145.648;7.41282
0.0426375;-52.4251;312.492;-261.595;51.4656;18.9008;119.905;-145.369;7.21696
0.04265;-53.1383;313.044;-260.785;52.1802;18.1729;120.469;-145.173;6.96716
0.0426625;-54.1251;313.829;-259.497;53.9084;17.4346;120.97;-144.917;6.94973
0.042675;-55.3524;314.1;-258.813;55.1797;16.6782;121.455;-144.632;6.92815
0.0426875;-56.8699;314.1;-258.074;56.2931;16.0019;121.962;-144.334;6.80532
0.0427;-57.923;313.929;-256.976;57.34;15.3669;122.505;-144.143;6.6327
0.0427125;-58.7274;314.211;-255.481;58.8024;14.6777;123.095;-144.003;6.58955
0.042725;-59.5235;314.472;-254.148;59.2428;13.9497;123.658;-143.919;6.66424
0.0427375;-60.4357;314.824;-253.23;59.6665;13.1831;124.238;-143.882;6.76383
0.04275;-61.6132;315.336;-252.393;60.3645;12.4345;124.786;-143.845;6.92234
0.0427625;-62.2766;315.899;-251.555;61.32;11.6213;125.245;-143.887;7.11239
0.042775;-63.5122;316.523;-250.52;63.3557;10.8237;125.7;-143.779;7.45017
0.0427875;-64.9551;316.462;-250.087;64.3528;10.0854;126.133;-143.658;7.64769
0.0428;-66.1492;316.663;-249.196;65.7404;9.36522;126.566;-143.602;7.73317
0.0428125;-67.1609;317.045;-247.719;66.9452;8.64759;127.01;-143.518;8.02779
0.042825;-68.0399;316.995;-246.648;67.6182;7.87318;127.49;-143.537;8.27345
0.0428375;-69.1013;317.297;-245.054;68.8812;7.08845;127.976;-143.626;8.57637
0.04285;-70.2042;317.659;-243.658;69.7785;6.31145;128.43;-143.793;9.08096
0.0428625;-71.5725;317.709;-242.848;70.518;5.56027;128.905;-143.97;9.51417
0.042875;-72.8827;317.568;-242.164;71.5483;4.83233;129.401;-144.166;9.77726
0.0428875;-74.0354;317.97;-241.065;73.5674;4.15859;129.866;-144.376;10.0935
0.0429;-75.3704;318.352;-239.894;75.4785;3.50034;130.309;-144.474;10.525
0.0429125;-76.8216;318.161;-239.273;76.4506;2.89888;130.8;-144.572;10.7665
0.042925;-78.0655;318.232;-238.157;77.4976;2.35421;131.296;-144.725;10.9391
0.0429375;-79.2265;318.292;-236.797;78.8519;1.76824;131.792;-144.931;11.213
0.04295;-80.545;318.382;-235.852;80.3143;1.21583;132.304;-145.154;11.4321
0.0429625;-82.104;318.543;-234.987;81.6853;0.730528;132.82;-145.308;11.6031
0.042975;-83.5303;318.543;-234.537;82.4912;0.304602;133.342;-145.466;11.6429
0.0429875;-84.6414;318.945;-233.618;83.8622;-0.134231;133.807;-145.606;11.6338
0.043;-85.6283;319.347;-232.205;85.2498;-0.591134;134.272;-145.676;11.7964
0.0430125;-86.7726;319.197;-231.457;86.3216;-1.04804;134.757;-145.783;11.8637
0.043025;-88.2404;319.086;-230.188;88.2244;-1.4688;135.264;-145.919;11.8861
0.0430375;-89.3765;318.925;-228.864;89.0636;-1.86633;135.807;-146.105;12.0014
0.04305;-90.4877;318.604;-228.09;89.7616;-2.30258;136.417;-146.319;11.9342
0.0430625;-91.7067;318.634;-226.928;91.2904;-2.73109;137.054;-146.534;11.872
0.043075;-92.851;318.875;-226.118;92.5367;-3.13895;137.644;-146.706;11.8479
0.0430875;-94.0285;319.327;-225.136;93.4175;-3.5339;138.218;-146.795;11.7931
0.0431;-95.0154;319.8;-224.065;94.3398;-3.94692;138.688;-146.935;11.7948
0.0431125;-96.0602;320.131;-222.858;95.8686;-4.38317;139.137;-147.037;11.9118
0.043125;-97.4948;319.92;-221.814;97.464;-4.78328;139.628;-147.154;12.0064
0.0431375;-99.0123;319.559;-221.075;99.134;-5.15242;140.145;-147.242;11.9143
0.04315;-100.298;319.378;-219.869;99.9483;-5.48541;140.735;-147.293;11.8106
0.0431625;-101.16;319.418;-218.788;100.605;-5.85197;141.325;-147.475;11.6421
0.043175;-102.197;319.729;-217.465;101.901;-6.25724;141.883;-147.573;11.5956
0.0431875;-103.358;319.709;-216.51;102.798;-6.66252;142.452;-147.699;11.5442
0.0432;-104.344;320.282;-215.646;103.986;-7.11426;142.953;-147.764;11.5226
0.0432125;-105.688;320.322;-214.439;104.9;-7.52212;143.444;-147.825;11.5682
0.043225;-106.658;320.282;-213.755;106.163;-7.9816;143.935;-147.918;11.4471
0.0432375;-108.026;320.574;-212.188;108.482;-8.41527;144.389;-147.876;11.4637
0.04325;-109.519;320.262;-211.351;109.686;-8.78699;144.89;-147.867;11.4288
0.0432625;-110.879;319.9;-210.765;110.551;-9.19226;145.454;-147.797;11.1632
0.043275;-111.957;320.031;-208.748;111.423;-9.54333;146.002;-147.871;10.9491
0.0432875;-112.247;320.835;-207.02;112.187;-10.0286;146.462;-147.988;11.0504
0.0433;-113.624;321.207;-204.849;113.484;-10.4907;146.911;-148.188;11.379
0.0433125;-114.967;321.076;-204.201;114.049;-10.9115;147.344;-148.463;11.6222
0.043325;-116.617;320.755;-202.887;115.935;-11.3245;147.788;-148.761;11.7516
0.0433375;-117.886;321.298;-200.96;117.829;-11.6471;148.226;-149.125;12.0388
0.04335;-118.583;321.539;-199.546;118.685;-12.0782;148.639;-149.433;12.4264
0.0433625;-120.374;321.579;-197.97;120.222;-12.419;149.041;-149.847;12.8214
0.043375;-121.576;321.197;-197.421;120.854;-12.7391;149.474;-150.248;13.126
0.0433875;-122.721;321.277;-196.223;122.25;-13.0824;149.928;-150.7;13.3359
0.0434;-123.741;321.8;-195.17;123.67;-13.4696;150.32;-151.003;13.6936
0.0434125;-125.134;321.609;-194.413;124.667;-13.8465;150.737;-151.287;13.9244
0.043425;-126.485;321.991;-193.594;126.18;-14.1795;151.097;-151.516;14.1011
0.0434375;-127.912;321.891;-192.261;127.858;-14.5202;151.468;-151.716;14.3318
0.04345;-129.355;321.75;-191.622;129.146;-14.7835;151.854;-151.898;14.3982
0.0434625;-130.64;321.579;-190.496;130.625;-15.0726;152.251;-152.061;14.3626
0.043475;-132.025;322.092;-189.497;132.22;-15.3204;152.627;-152.173;14.4099
0.0434875;-133.211;322.182;-188.75;132.918;-15.5941;152.961;-152.191;14.4157
0.0435;-134.645;322.343;-187.597;133.907;-15.8135;153.274;-152.261;14.3327
0.0435125;-135.524;322.564;-186.607;135.054;-16.0897;153.535;-152.257;14.341
0.043525;-137.15;322.232;-185.499;137.006;-16.3375;153.864;-152.28;14.2754
0.0435375;-138.601;321.83;-185.049;138.676;-16.5569;154.245;-152.15;14.0273
0.04355;-140.135;321.458;-184.148;139.997;-16.7892;154.689;-151.991;13.6248
0.0435625;-141.254;321.659;-183.329;140.887;-16.9674;155.117;-151.8;13.1998
0.043575;-142.15;322.031;-182.501;141.983;-17.2358;155.467;-151.539;12.7575
0.0435875;-143.377;322.836;-181.564;143.404;-17.4707;155.759;-151.18;12.4114
0.0436;-144.405;323.559;-181.276;144.326;-17.7934;155.926;-150.682;12.111
0.0436125;-145.815;324.193;-180.898;144.983;-18.0722;155.963;-150.08;11.745
0.043625;-146.62;324.374;-180.195;146.121;-18.4052;155.932;-149.428;11.3251
0.0436375;-148.353;324.675;-178.413;148.988;-18.6969;155.864;-148.71;10.9898
0.04365;-149.555;324.213;-176.387;149.744;-18.9447;155.916;-148.109;10.764
0.0436625;-150.227;323.982;-173.568;149.977;-19.3371;156.046;-147.843;10.608
0.043675;-151.139;324.052;-169.624;151.09;-19.6804;156.167;-147.974;10.9425
0.0436875;-152.026;323.348;-166.95;152.212;-20.0986;156.417;-148.389;11.467
0.0437;-153.859;322.695;-164.114;153.882;-20.429;156.84;-148.999;12.0977
0.0437125;-155.352;321.73;-163.087;154.555;-20.7284;157.367;-149.754;12.628
0.043725;-156.977;321.318;-161.773;156.092;-20.9762;157.957;-150.556;12.8911
0.0437375;-157.922;322.001;-160.242;157.405;-21.1827;158.495;-151.362;13.3683
0.04375;-158.669;322.986;-159.557;158.501;-21.5131;158.876;-151.991;13.9202
0.0437625;-160.078;323.791;-158.864;160.221;-21.7868;159.142;-152.513;14.5551
0.043775;-161.264;323.861;-159.999;161.194;-22.1172;159.304;-152.709;14.9651
0.0437875;-162.591;323.881;-160.107;162.972;-22.4837;159.455;-152.681;15.0539
0.0438;-163.42;324.203;-160.098;164.318;-22.9174;159.576;-152.378;15.1742
0.0438125;-164.689;324.273;-159.134;164.55;-23.3924;159.67;-151.991;15.1377
0.043825;-166.107;324.766;-157.784;165.572;-23.7512;159.706;-151.735;15.1111
0.0438375;-167.218;324.846;-157.216;166.968;-24.1513;159.706;-151.311;15.1418
0.04385;-168.18;324.916;-157.333;167.99;-24.6366;159.711;-150.723;14.9991
0.0438625;-168.454;325.721;-158.225;168.63;-25.2794;159.591;-149.805;14.7543
0.043875;-168.901;327.098;-158.477;169.336;-26.0693;159.273;-148.589;14.6041
0.0438875;-169.125;328.485;-159.467;169.095;-27.0295;158.719;-146.958;14.5252
0.0439;-169.366;329.118;-160.449;168.987;-28.2015;157.999;-145.01;14.3128
0.0439125;-170.187;329.39;-161.259;170.317;-29.4251;157.226;-142.707;14.0107
0.043925;-170.834;328.837;-162.088;170.549;-30.819;156.495;-140.042;13.4845
0.0439375;-171.555;328.204;-161.484;170.99;-32.373;155.869;-137.325;12.6845
0.04395;-171.912;327.641;-160.548;171.812;-33.9863;155.347;-134.463;11.989
0.0439625;-172.301;326.284;-159.765;172.228;-35.8114;154.997;-131.63;11.1831
0.043975;-172.65;325.942;-158.675;173.034;-37.7758;154.762;-128.815;10.3242
0.0439875;-172.393;325.952;-158.234;172.618;-39.9674;154.564;-125.781;9.6702
0.044;-172.326;325.751;-157.676;172.12;-42.4119;154.386;-122.7;9.00378
0.0440125;-172.136;325.841;-157.432;171.97;-45.0372;154.209;-119.475;8.43777
0.044025;-172.202;325.791;-157.054;172.585;-47.8999;154.01;-116.115;7.89584
0.0440375;-172.558;326.062;-156.532;173.05;-50.9098;153.817;-112.489;7.51739
0.04405;-172.683;325.339;-156.343;171.679;-54.1185;153.692;-108.807;7.01695
0.0440625;-172.542;325.329;-155.154;171.97;-57.4975;153.562;-105.247;6.49908
0.044075;-172.368;325.992;-153.858;172.527;-61.083;153.374;-101.425;6.46838
0.0440875;-173.097;326.022;-151.877;172.336;-64.8182;153.201;-97.7994;6.50157
0.0441;-174.333;326.806;-148.716;172.677;-68.4528;152.982;-94.4952;6.86342
0.0441125;-176.133;327.5;-143.791;173.142;-71.9557;152.59;-91.8015;7.79708
0.044125;-178.844;327.701;-138.181;175.635;-75.1282;152.168;-89.872;9.13656
0.0441375;-182.601;326.897;-133.283;179.689;-77.8051;151.881;-88.4646;10.6205
0.04415;-186.904;325.419;-128.582;184.417;-79.9425;151.813;-87.7608;11.9658
0.0441625;-190.296;324.514;-124.098;188.738;-81.6178;151.912;-87.5744;13.316
0.044175;-193.265;324.263;-119.38;192.269;-82.9395;152.121;-87.91;14.7792
0.0441875;-196.292;324.243;-114.815;195.551;-83.9307;152.366;-88.8514;16.4373
0.0442;-199.832;324.002;-110.277;198.966;-84.5193;152.611;-90.366;18.2325
0.0442125;-204.012;323.6;-105.531;203.037;-84.5838;152.914;-92.4446;20.0483
0.044225;-208.44;322.916;-100.534;207.79;-84.0675;153.29;-95.1383;21.8351
0.0442375;-213.258;321.881;-95.7795;212.867;-82.9085;153.828;-98.382;23.5464
0.04425;-218.474;320.393;-92.1237;217.229;-81.0447;154.553;-102.092;24.9025
0.0442625;-222.828;318.905;-89.2243;221.866;-78.6002;155.446;-106.272;25.7349
0.044275;-226.086;318.563;-86.7121;226.701;-75.7813;156.428;-110.56;26.4536
0.0442875;-228.533;318.252;-85.3254;229.194;-72.756;157.435;-114.796;27.0512
0.0443;-230.855;317.689;-85.2084;231.155;-69.6428;158.474;-118.986;27.1939
0.0443125;-233.259;317.367;-85.4425;233.531;-66.349;159.502;-122.929;27.0196
0.044325;-235.366;316.372;-85.9287;235.841;-62.988;160.609;-126.573;26.3939
0.0443375;-237.505;315.467;-86.6311;238.483;-59.5626;161.846;-129.859;25.2129
0.04435;-239.147;314.643;-87.6305;240.045;-56.0648;163.126;-132.776;23.6012
0.0443625;-240.449;314.17;-88.6841;241.242;-52.6445;164.436;-135.353;21.5579
0.044375;-240.855;314.412;-89.7466;242.247;-49.3842;165.699;-137.483;19.3537
0.0443875;-241.088;314.844;-90.8631;242.48;-46.3175;166.832;-139.114;17.059
0.0444;-240.872;315.236;-92.4389;241.441;-43.5477;167.887;-140.335;14.6273
0.0444125;-240.267;315.718;-94.1857;240.461;-41.1316;168.79;-141.132;12.0902
0.044425;-239.529;316.844;-95.6985;240.212;-39.0691;169.479;-141.333;9.61543
0.0444375;-238.451;317.427;-97.6434;238.932;-37.4531;170.09;-140.871;7.207
0.04445;-237.215;317.538;-99.4263;236.971;-36.2863;170.627;-140.037;4.60355
0.0444625;-235.374;318.835;-100.354;236.099;-35.6436;170.93;-138.788;2.25074
0.044475;-233.699;320.121;-100.759;234.811;-35.4887;171.061;-137.04;0.354375
0.0444875;-232.256;321.237;-101.317;232.991;-35.7907;170.993;-135.022;-1.38347
